Test ID,GWD (m),Elevation,L (km),Slope (%),PGA (g),Target
34452,1.970809817,3.877194166,0.633879392,0.520370007,0.455023468,1
2337,1.476019263,3.300652742,0.62023877,0.807272553,0.458367974,1
2145,1.280987501,2.652452946,0.404853335,1.80233705,0.465040505,1
3679,2.148111343,3.588192701,1.533637869,0.378218949,0.415283442,1
51099,2.468793869,3.794605494,1.262052608,0.946253717,0.421737373,1
2167,1.237627506,2.838438988,0.54549067,0.790183127,0.461705178,1
1431,1.494348526,3.307654858,0.646968098,0.267588884,0.455023468,1
25947,1.128487945,2.790225983,0.422758406,2.327002525,0.465040505,1
34729,2.062301159,3.992266417,0.678796803,0.545134902,0.448301941,1
34730,2.005380392,4.025025368,0.685250367,0.684360683,0.448301941,1
2166,1.351737261,2.875478029,0.599034302,0.404585421,0.458367974,1
9210,2.405229568,3.994007111,1.053310591,0.310936958,0.424988836,1
7655,2.314697266,3.455123186,1.332224834,0.731619418,0.418502361,1
25952,2.362195492,4.010159492,1.028902903,0.282055408,0.428259611,1
28602,2.019804239,4.086186886,0.666891111,0.617734671,0.451667398,1
38296,2.3559165,3.707773209,1.144144814,0.664253771,0.424988836,1
34732,1.674405932,3.13716507,0.449123536,2.127699137,0.461705178,1
14506,2.087094784,3.665627003,1.528713317,0.711104274,0.415283442,1
49581,2.024898052,3.640943527,1.641765338,0.731341958,0.412079692,1
51106,2.630336285,4.007809639,1.264003634,0.777515352,0.421737373,1
2165,1.361035228,3.099869967,0.668212903,1.118396997,0.458367974,1
3992,1.523861527,3.132392406,0.506732592,1.61309135,0.461705178,1
21086,2.150777817,3.832213879,1.601627509,0.526954472,0.412079692,1
11121,2.328037262,3.672423601,1.179357791,0.272865355,0.421737373,1
2339,1.523861527,2.996043682,0.52762354,1.351193666,0.461705178,1
44085,1.679369688,3.543111801,1.807642271,1.188234329,0.408893406,1
51792,2.559771061,3.765966177,1.353693448,0.984125257,0.418502361,1
49580,2.024898052,3.793291807,1.626102715,0.821756005,0.412079692,1
51793,2.48296833,3.535062313,1.394071854,0.735407829,0.418502361,1
17847,1.588138223,3.298495531,0.494193194,1.122832656,0.461705178,1
16184,1.661655188,-3.40282E+22,2.268492107,0,0.399452031,1
25953,1.876418829,-3.40282E+22,2.304910417,0,0.399452031,1
3697,2.087094784,3.697546721,1.534967399,0.711104274,0.415283442,1
14966,1.357608438,3.211044312,1.797122905,1.584063888,0.408893406,1
57522,1.876418829,-3.40282E+22,2.316778629,0,0.396350145,1
34733,1.674405932,3.26650238,0.466359935,0.936581254,0.461705178,1
2169,1.457219839,3.379568815,0.665918779,1.117548347,0.455023468,0
49555,2.407979727,4.238303185,0.76310163,1.806551695,0.438206583,0
25956,1.731365323,3.258680344,0.436064917,1.003309369,0.465040505,1
3662,2.184139252,4.342618942,0.750198302,0.310011685,0.448301941,1
2170,1.729005098,3.423383713,0.668373572,1.607188106,0.455023468,1
25959,2.228037596,4.164715767,1.000986645,1.30388844,0.428259611,1
920,1.739175677,3.09898448,1.690668241,1.165190101,0.412079692,1
28529,1.573451757,3.386243582,1.736420701,1.854521751,0.408893406,1
2444,2.405229568,3.943817616,1.075647814,0.38722384,0.424988836,1
28601,1.978441477,4.026904583,0.686552317,1.364462495,0.451667398,1
2460,2.218024254,4.383316517,0.740088742,0.635428131,0.448301941,1
41982,1.551068306,-3.40282E+22,1.998176894,0,0.405725569,1
21145,1.690768242,-3.40282E+22,2.064171102,0,0.402577728,1
14146,1.334529877,3.334574223,0.634919025,0.743374825,0.458367974,1
19731,1.690768242,-3.40282E+22,2.045516616,0,0.402577728,1
44106,1.357608438,3.25379324,1.788442755,0.779348195,0.408893406,1
14173,1.334529877,3.33405304,0.647755542,0.829453945,0.458367974,1
25963,2.457045555,3.74995327,1.420720044,0.805357337,0.418502361,1
50393,1.711576223,3.316662788,0.519869984,0.424896985,0.461705178,1
50266,2.49831295,3.705381155,1.326515687,0.659134626,0.418502361,1
34734,1.659480572,3.319963932,0.470283193,0.343931079,0.461705178,1
37544,1.549034595,3.474032402,0.691818579,1.001035929,0.455023468,1
28530,1.221607447,3.453438759,1.725544883,1.632261276,0.408893406,1
25964,2.175192118,3.752221823,1.519624536,0.520077884,0.415283442,1
50382,2.065016508,3.672245502,1.580112814,0.315855414,0.415283442,1
2461,2.313805342,4.481761456,0.748517188,0.635428131,0.448301941,1
44027,2.010053635,3.754344225,1.64317677,0.307124048,0.412079692,1
11171,2.736238718,3.999409199,1.292230806,1.13729775,0.421737373,1
37829,1.602540851,3.403948069,0.685287331,1.393176913,0.458367974,1
50381,2.115004063,3.662381172,1.550900751,0.496499479,0.415283442,1
25966,2.165391922,3.743639708,1.496114386,0.701596081,0.415283442,1
2764,1.723704219,3.716092587,0.689216789,1.389649868,0.455023468,1
41733,1.331317186,-3.40282E+22,2.094919645,0,0.402577728,1
19433,2.59145546,3.841947317,1.394267892,0.576491773,0.418502361,1
1430,1.73420763,3.648118258,0.710833655,1.105053902,0.451667398,1
2171,1.642443419,3.648570299,0.71082982,0.296993136,0.451667398,1
